RECORDING_SESSION_LABEL,id,rel_start,rel_end,ioa
sub11,52,-1876,-393,0
sub11,52,-366,-42,0
sub11,52,-3,172,c
sub11,52,233,440,a
sub11,52,499,843,b
sub11,52,912,1109,a
sub11,52,1162,1265,c
sub11,25,-1870,-994,0
sub11,25,-968,-433,c
sub11,25,-386,-132,a
sub11,25,-87,115,a
sub11,25,175,322,b
sub11,25,354,487,b
sub11,25,544,1062,c
sub11,34,-1877,-974,0
sub11,34,-961,-209,0
sub11,34,-170,-4,0
sub11,34,31,231,c
sub11,34,293,507,b
sub11,34,572,908,a
sub11,34,967,1090,c
sub11,31,-1868,-1785,0
sub11,31,-1663,-1163,b
sub11,31,-986,-714,0
sub11,31,-526,-66,0
sub11,31,-18,193,a
sub11,31,254,425,b
sub11,31,481,1023,c
sub11,31,1112,1160,b
sub11,10,-1874,-844,0
sub11,10,-675,-54,0
sub11,10,-5,215,c
sub11,10,273,459,a
sub11,10,526,788,b
sub11,10,836,1007,a
sub11,40,-1877,-1336,0
sub11,40,-1152,-1101,0
sub11,40,-679,-354,b
sub11,40,-332,-11,0
sub11,40,37,205,c
sub11,40,269,500,a
sub11,40,560,1092,b
sub11,40,1156,1231,c
sub11,9,-1874,-961,0
sub11,9,-939,-324,0
sub11,9,-304,-36,0
sub11,9,1,254,b
sub11,9,320,512,c
sub11,9,572,1240,a
sub11,9,1298,1491,c
sub11,9,1597,1667,b
sub12,34,-1875,-1586,0
sub12,34,-1549,-1258,c
sub12,34,-1220,-989,0
sub12,34,-941,-879,c
sub12,34,-869,-848,c
sub12,34,-827,-636,0
sub12,34,-587,-359,c
sub12,34,-332,-90,0
sub12,34,-42,124,a
sub12,34,173,384,c
sub12,34,435,609,b
sub12,34,664,925,a
sub12,6,-1874,-1518,0
sub12,6,-1494,-911,0
sub12,6,-898,-49,0
sub12,6,-9,137,b
sub12,6,185,405,c
sub12,6,417,573,c
sub12,6,622,841,a
sub12,25,-1874,-816,0
sub12,25,-798,-28,0
sub12,25,-5,192,0
sub12,25,232,438,a
sub12,25,488,628,b
sub12,25,681,819,c
sub12,35,-1873,-1446,0
sub12,35,-1433,-1103,0
sub12,35,-1084,-525,0
sub12,35,-499,-234,0
sub12,35,-215,-75,0
sub12,35,-8,271,b
sub12,35,327,576,a
sub12,35,612,902,c
sub12,42,-1870,-1843,0
sub12,42,-1698,-1333,0
sub12,42,-1294,-673,c
sub12,42,-651,-368,c
sub12,42,-343,-58,c
sub12,42,-34,69,c
sub12,42,88,313,c
sub12,42,359,525,b
sub12,42,572,913,a
sub12,38,-1867,-1404,0
sub12,38,-1251,-74,0
sub12,38,-31,114,b
sub12,38,163,423,a
sub12,38,468,716,0
sub12,38,769,1005,b
sub12,38,1049,1337,0
sub12,36,-1875,-1680,0
sub12,36,-1495,-1295,b
sub12,36,-1276,-686,0
sub12,36,-532,-59,b
sub12,36,-11,295,c
sub12,36,350,592,a
sub12,36,645,765,c
sub12,36,784,950,c
sub12,36,1002,1214,b
sub12,36,1268,1396,a
sub12,50,-1874,-1563,0
sub12,50,-1548,-1353,0
sub12,50,-1339,-621,0
sub12,50,-439,-250,0
sub12,50,-223,-1,0
sub12,50,38,197,a
sub12,50,209,350,a
sub12,50,398,639,c
sub12,50,653,808,c
sub12,50,861,1048,b
sub12,50,1106,1384,a
sub12,26,-1877,-1526,0
sub12,26,-1480,-1225,c
sub12,26,-1176,-981,0
sub12,26,-956,-760,b
sub12,26,-739,-575,b
sub12,26,-538,-405,b
sub12,26,-352,-2,0
sub12,26,26,195,a
sub12,26,207,378,a
sub12,26,426,589,c
sub12,26,641,842,b
sub12,26,893,1139,a
sub12,26,1160,1326,a
sub12,26,1337,1600,a
sub12,26,1652,1749,c
sub12,27,-1869,-1623,0
sub12,27,-1428,-1199,0
sub12,27,-1177,-873,0
sub12,27,-852,-692,0
sub12,27,-494,-384,c
sub12,27,-358,-18,0
sub12,27,4,45,0
sub12,27,73,278,b
sub12,27,328,558,a
sub12,27,581,637,a
sub12,27,684,934,c
sub12,27,981,1268,a
sub12,27,1327,1372,b
sub12,45,-1874,-1504,0
sub12,45,-1344,-1193,a
sub12,45,-1138,-957,0
sub12,45,-894,-807,0
sub12,45,-647,-374,a
sub12,45,-347,-47,0
sub12,45,-8,161,b
sub12,45,176,344,b
sub12,45,396,864,a
sub12,45,914,1403,c
sub12,45,1460,1538,b
sub12,22,-1876,-1547,0
sub12,22,-1533,-1455,0
sub12,22,-1284,-1127,0
sub12,22,-1094,-900,0
sub12,22,-883,-742,0
sub12,22,-672,-533,a
sub12,22,-495,-192,0
sub12,22,-172,-47,0
sub12,22,-4,264,c
sub12,22,280,442,c
sub12,22,496,754,a
sub12,22,808,1014,c
sub12,22,1066,1268,a
sub12,22,1319,1620,b
sub12,46,-1866,-1082,0
sub12,46,-902,-557,a
sub12,46,-530,-47,0
sub12,46,-4,303,c
sub12,46,355,541,a
sub12,46,586,793,b
sub12,46,852,1125,a
sub12,7,-1874,-1278,0
sub12,7,-1262,-1027,a
sub12,7,-1007,-917,0
sub12,7,-721,-310,0
sub12,7,-284,55,a
sub12,7,91,348,a
sub12,7,395,645,b
sub12,7,693,918,c
sub12,7,978,1187,b
sub12,7,1244,1408,a
sub12,1,-1866,-1632,0
sub12,1,-1611,-1502,b
sub12,1,-1323,-1128,0
sub12,1,-827,-652,0
sub12,1,-544,-287,a
sub12,1,-264,-67,0
sub12,1,-20,184,b
sub12,1,234,382,a
sub12,1,402,531,a
sub12,1,582,925,c
sub12,31,-1872,-1556,0
sub12,31,-1539,-1407,0
sub12,31,-1221,-1063,0
sub12,31,-991,-518,0
sub12,31,-497,-313,b
sub12,31,-290,-63,0
sub12,31,-21,170,a
sub12,31,219,420,b
sub12,31,473,649,c
sub12,31,694,1256,a
sub12,31,1282,1359,a
sub12,19,-1873,-1610,0
sub12,19,-1587,-1051,b
sub12,19,-1017,-921,b
sub12,19,-853,-600,0
sub12,19,-553,-344,0
sub12,19,-284,-71,0
sub12,19,-28,209,a
sub12,19,256,411,b
sub12,19,458,980,c
sub12,19,1004,1514,c
sub12,54,-1867,-1656,0
sub12,54,-1629,-1490,0
sub12,54,-1445,-1293,0
sub12,54,-1242,-1046,0
sub12,54,-989,-913,0
sub12,54,-734,-581,0
sub12,54,-560,-418,0
sub12,54,-338,-217,0
sub12,54,-175,-22,c
sub12,54,7,244,c
sub12,54,303,441,b
sub12,54,459,699,b
sub12,54,750,1137,a
sub12,4,-1871,-1548,0
sub12,4,-1533,-1339,0
sub12,4,-1153,-996,0
sub12,4,-971,-774,0
sub12,4,-546,-474,0
sub12,4,-457,-411,0
sub12,4,-300,64,0
sub12,4,113,398,a
sub12,4,449,866,b
sub12,52,-1872,-1622,0
sub12,52,-1597,-1482,b
sub12,52,-1424,-1290,0
sub12,52,-1249,-787,0
sub12,52,-763,-554,0
sub12,52,-489,-72,0
sub12,52,-31,268,a
sub12,52,316,479,0
sub12,52,523,665,c
sub12,52,715,1101,b
sub12,2,-1874,-1554,0
sub12,2,-1543,-1381,0
sub12,2,-1362,-985,b
sub12,2,-971,-888,b
sub12,2,-870,-475,b
sub12,2,-452,-351,b
sub12,2,-313,-8,0
sub12,2,19,232,c
sub12,2,280,496,a
sub12,2,542,748,b
sub12,2,773,826,b
sub12,2,875,1233,c
sub12,2,1277,1549,0
sub12,33,-1869,-1623,0
sub12,33,-1553,-1299,0
sub12,33,-1268,-1098,0
sub12,33,-1010,-689,0
sub12,33,-641,-493,a
sub12,33,-458,-226,0
sub12,33,-154,-6,b
sub12,33,23,251,b
sub12,33,308,475,a
sub12,33,522,1019,c
sub12,43,-1873,-1665,0
sub12,43,-1459,-1309,0
sub12,43,-1252,-974,b
sub12,43,-927,-778,0
sub12,43,-733,-587,a
sub12,43,-546,-385,a
sub12,43,-307,-67,b
sub12,43,-16,237,a
sub12,43,289,437,b
sub12,43,486,961,c
sub12,43,1015,1125,a
sub12,20,-1868,-1640,0
sub12,20,-1624,-1321,0
sub12,20,-1099,-930,0
sub12,20,-910,-787,0
sub12,20,-707,-651,c
sub12,20,-627,-266,0
sub12,20,-249,-69,a
sub12,20,-32,206,a
sub12,20,246,332,0
sub12,20,363,509,c
sub12,20,557,948,b
sub12,41,-1868,-1400,0
sub12,41,-1377,-1219,0
sub12,41,-1185,-1030,0
sub12,41,-989,-799,b
sub12,41,-611,-502,0
sub12,41,-422,53,b
sub12,41,92,249,b
sub12,41,299,534,c
sub12,41,586,848,a
sub12,40,-1868,-1590,b
sub12,40,-1562,-1344,0
sub12,40,-1198,-836,c
sub12,40,-686,-282,c
sub12,40,-243,33,0
sub12,40,67,208,a
sub12,40,259,496,c
sub12,40,551,913,b
sub12,47,-1875,-1735,0
sub12,47,-1723,-1601,0
sub12,47,-1592,-1473,0
sub12,47,-1171,-1104,0
sub12,47,-707,-536,0
sub12,47,-231,-14,0
sub12,47,32,256,b
sub12,47,307,655,c
sub12,47,709,942,a
sub12,47,1003,1161,b
sub12,37,-1765,-1525,0
sub12,37,-1277,-1162,0
sub12,37,-1114,-856,0
sub12,37,-835,-238,0
sub12,37,-212,-99,0
sub12,37,-50,119,0
sub12,37,168,361,a
sub12,37,412,959,b
sub12,37,1005,1055,0
sub12,39,-1869,-1606,0
sub12,39,-1586,-1516,0
sub12,39,-1322,-1094,b
sub12,39,-884,-567,0
sub12,39,-531,-249,0
sub12,39,-210,-30,c
sub12,39,12,200,a
sub12,39,251,615,b
sub12,39,780,925,c
sub12,39,971,1267,a
sub12,8,-1871,-1368,0
sub12,8,-1134,-1019,0
sub12,8,-721,-523,0
sub12,8,-445,-309,c
sub12,8,-282,-75,0
sub12,8,-29,316,a
sub12,8,377,568,b
sub12,8,619,873,c
sub12,8,923,1136,a
sub12,15,-1871,-1756,0
sub12,15,-1728,-1514,a
sub12,15,-1443,-986,0
sub12,15,-952,-831,a
sub12,15,-780,-254,b
sub12,15,-217,-40,b
sub12,15,-13,189,b
sub12,15,237,520,a
sub12,15,575,814,c
sub12,15,874,1172,b
sub12,11,-1874,-1644,0
sub12,11,-1425,-1198,0
sub12,11,-1125,-497,b
sub12,11,-460,-75,0
sub12,11,-33,220,b
sub12,11,271,449,a
sub12,11,501,675,c
sub12,11,696,789,c
sub12,11,837,1034,b
sub12,11,1087,1242,a
sub12,5,-1801,-1584,0
sub12,5,-1533,-1350,0
sub12,5,-1312,-1082,c
sub12,5,-782,-679,0
sub12,5,-667,-617,0
sub12,5,-604,-477,0
sub12,5,-457,-267,0
sub12,5,-246,-67,0
sub12,5,-18,224,a
sub12,5,276,517,c
sub12,5,570,802,b
sub12,5,853,1078,a
sub12,14,-1867,-1620,0
sub12,14,-1595,-1453,0
sub12,14,-1431,-865,a
sub12,14,-840,-681,a
sub12,14,-658,-30,0
sub12,14,11,151,c
sub12,14,204,457,a
sub12,14,616,729,b
sub12,14,756,934,b
sub12,14,990,1262,a
sub12,14,1275,1468,a
sub12,14,1516,1584,c
sub12,44,-1877,-1695,0
sub12,44,-1682,-1637,0
sub12,44,-770,-625,c
sub12,44,-595,-494,c
sub12,44,-473,-296,0
sub12,44,-273,-153,0
sub12,44,-68,82,a
sub12,44,106,279,a
sub12,44,333,520,c
sub12,44,570,845,b
sub12,44,900,1100,c
sub12,21,-1870,-1750,0
sub12,21,-1729,-1539,0
sub12,21,-1260,-1154,0
sub12,21,-1142,-1065,0
sub12,21,-762,-562,0
sub12,21,-551,-436,0
sub12,21,-420,-308,0
sub12,21,-208,-40,a
sub12,21,7,315,b
sub12,21,367,618,c
sub12,21,672,853,a
sub12,21,897,1191,b
sub12,21,1243,1301,a
sub12,48,-1871,-1711,0
sub12,48,-1644,-1510,0
sub12,48,-1439,-1238,0
sub12,48,-1214,-886,0
sub12,48,-866,-654,0
sub12,48,-637,-507,0
sub12,48,-323,-233,0
sub12,48,-178,-78,b
sub12,48,-35,170,c
sub12,48,187,317,c
sub12,48,369,533,b
sub12,48,579,869,a
sub12,48,920,1151,b
sub12,48,1168,1208,b
sub12,10,-1870,-1685,0
sub12,10,-1546,-1038,0
sub12,10,-1012,-861,0
sub12,10,-715,-505,a
sub12,10,-332,-210,0
sub12,10,-141,-5,0
sub12,10,39,310,c
sub12,10,362,530,a
sub12,10,580,767,b
sub12,10,821,1396,a
sub12,17,-1871,-1691,0
sub12,17,-1607,-1304,0
sub12,17,-1270,-1080,0
sub12,17,-1054,-851,0
sub12,17,-822,-557,0
sub12,17,-444,-330,b
sub12,17,-304,-42,b
sub12,17,-18,155,b
sub12,17,205,444,c
sub12,17,495,961,a
sub12,32,-1875,-1662,0
sub12,32,-1648,-1588,0
sub12,32,-1407,-1228,0
sub12,32,-1154,-1074,b
sub12,32,-903,-480,0
sub12,32,-459,-90,0
sub12,32,-54,104,c
sub12,32,149,348,a
sub12,32,397,521,0
sub12,32,557,807,b
sub12,32,868,1213,c
sub12,53,-1874,-1602,0
sub12,53,-1399,-1338,0
sub12,53,-1303,-1205,0
sub12,53,-1162,-979,0
sub12,53,-961,-741,0
sub12,53,-683,-555,0
sub12,53,-510,-335,0
sub12,53,-246,-51,b
sub12,53,-29,200,b
sub12,53,251,475,c
sub12,53,528,995,a
sub12,16,-1877,-898,b
sub12,16,-878,-264,0
sub12,16,-241,214,c
sub12,16,250,555,a
sub12,16,606,862,c
sub12,16,911,1279,a
sub12,16,1336,1455,b
sub12,29,-1873,-1214,0
sub12,29,-417,-211,0
sub12,29,-169,-13,0
sub12,29,35,181,c
sub12,29,233,448,b
sub12,29,475,612,b
sub12,29,648,867,a
sub12,29,882,1361,a
sub12,51,-1867,-1677,0
sub12,51,-1467,-1358,0
sub12,51,-1137,-999,0
sub12,51,-936,-807,0
sub12,51,-764,-482,0
sub12,51,-421,-263,0
sub12,51,-240,-39,0
sub12,51,-7,123,a
sub12,51,157,342,a
sub12,51,393,643,b
sub12,51,694,825,a
sub12,51,877,1142,c
sub12,51,1201,1349,b
sub12,23,-1876,-1695,0
sub12,23,-1387,-1123,0
sub12,23,-1000,-789,b
sub12,23,-762,-600,0
sub12,23,-568,-331,c
sub12,23,-291,-75,b
sub12,23,-49,100,b
sub12,23,152,388,c
sub12,23,438,996,a
sub12,18,-1876,-1611,0
sub12,18,-1374,-1279,0
sub12,18,-1240,-1091,0
sub12,18,-840,-608,0
sub12,18,-574,-268,a
sub12,18,-205,-65,0
sub12,18,-23,195,b
sub12,18,245,417,a
sub12,18,467,839,c
sub12,18,893,1019,a
sub12,12,-1857,-1728,0
sub12,12,-1658,-1202,0
sub12,12,-1100,-858,0
sub12,12,-813,-487,0
sub12,12,-469,-271,0
sub12,12,-249,-67,c
sub12,12,-38,95,0
sub12,12,136,339,b
sub12,12,397,616,a
sub12,12,643,705,a
sub12,12,904,1085,b
sub12,12,1130,1325,a
sub12,9,-1873,-1564,0
sub12,9,-1510,-1362,0
sub12,9,-1321,-1041,0
sub12,9,-1026,-810,0
sub12,9,-635,-460,0
sub12,9,-454,-266,0
sub12,9,-202,-50,0
sub12,9,-16,195,b
sub12,9,248,476,a
sub12,9,520,738,c
sub12,9,790,1016,a
sub12,9,1061,1231,b
sub12,30,-1871,-1775,0
sub12,30,-1758,-1145,0
sub12,30,-1126,-955,0
sub12,30,-944,-783,0
sub12,30,-599,-260,a
sub12,30,-236,-82,0
sub12,30,-36,128,b
sub12,30,179,453,c
sub12,30,504,749,a
sub12,30,801,1132,b
sub12,30,1166,1293,b
sub12,30,1454,1543,0
sub12,30,1580,1737,a
sub12,3,-1876,-1538,0
sub12,3,-1333,-1223,0
sub12,3,-1056,-846,0
sub12,3,-803,-585,0
sub12,3,-578,-454,0
sub12,3,-367,-195,a
sub12,3,-163,16,0
sub12,3,52,236,a
sub12,3,290,533,b
sub12,3,585,972,c
sub12,24,-1877,-1506,0
sub12,24,-1310,-1074,b
sub12,24,-1041,-876,c
sub12,24,-844,-585,c
sub12,24,-539,-246,0
sub12,24,-221,-70,c
sub12,24,-38,195,c
sub12,24,249,543,0
sub12,24,588,735,b
sub12,24,782,923,a
sub12,24,935,1266,a
sub12,49,-1872,-1647,0
sub12,49,-1624,-1524,0
sub12,49,-1505,-1177,0
sub12,49,-1158,-988,0
sub12,49,-858,-465,a
sub12,49,-432,-224,b
sub12,49,-190,-13,a
sub12,49,26,121,b
sub12,49,266,448,c
sub12,49,473,688,c
sub12,49,735,1031,b
sub12,28,-1870,-1801,0
sub12,28,-1793,-1588,0
sub12,28,-1351,-1219,b
sub12,28,-1171,-678,0
sub12,28,-609,-284,0
sub12,28,-255,-53,c
sub12,28,-10,211,a
sub12,28,259,498,c
sub12,28,558,770,b
sub12,28,787,1012,b
sub12,28,1059,1172,a
sub12,13,-1873,-1639,0
sub12,13,-1619,-1480,0
sub12,13,-1460,-1383,0
sub12,13,-1125,-946,0
sub12,13,-895,-740,0
sub12,13,-514,-235,0
sub12,13,-168,6,0
sub12,13,40,349,b
sub12,13,403,652,a
sub12,13,694,874,c
sub13,38,-1873,-1374,0
sub13,38,-1367,-1180,0
sub13,38,-1040,-796,0
sub13,38,-622,-563,c
sub13,38,-366,-52,c
sub13,38,-32,77,c
sub13,38,138,356,a
sub13,38,416,620,b
sub13,38,670,956,c
sub13,38,1006,1321,b
sub13,38,1388,1443,a
sub13,37,-1873,-1510,0
sub13,37,-1351,-809,0
sub13,37,-731,-697,0
sub13,37,-690,-659,0
sub13,37,-618,-379,0
sub13,37,-267,21,0
sub13,37,66,299,a
sub13,37,364,538,b
sub13,37,592,845,c
sub13,37,916,1045,a
sub13,37,1064,1208,a
sub13,6,-1868,-631,0
sub13,6,-531,-432,0
sub13,6,-402,-177,0
sub13,6,-62,93,c
sub13,6,145,336,c
sub13,6,401,625,b
sub13,6,681,896,a
sub13,6,956,1302,c
sub13,35,-1868,-1387,0
sub13,35,-1359,-929,b
sub13,35,-889,-421,b
sub13,35,-395,-203,b
sub13,35,-163,1,b
sub13,35,64,361,c
sub13,35,423,784,a
sub13,35,853,901,b
sub13,35,928,1069,b
sub13,35,1121,1184,c
sub13,4,-1873,-1834,0
sub13,4,-1825,-1296,0
sub13,4,-1202,-897,0
sub13,4,-876,-596,0
sub13,4,-464,-273,0
sub13,4,-233,-55,c
sub13,4,-16,215,c
sub13,4,276,422,b
sub13,4,470,798,a
sub13,4,862,1220,b
sub13,29,-1874,-962,0
sub13,29,-916,-738,b
sub13,29,-698,-300,b
sub13,29,-275,-51,b
sub13,29,-39,176,b
sub13,29,240,307,a
sub13,29,332,494,a
sub13,29,545,744,c
sub13,29,801,992,b
sub13,29,1051,1306,a
sub13,29,1329,1372,a
sub13,8,-1876,-1584,0
sub13,8,-1577,-578,0
sub13,8,-560,-33,0
sub13,8,-9,91,0
sub13,8,126,292,a
sub13,8,349,575,c
sub13,8,642,746,b
sub13,8,770,909,b
sub13,8,966,1176,a
sub13,8,1216,1297,0
sub13,8,1336,1542,c
sub13,8,1614,2149,b
sub13,1,-1871,-973,0
sub13,1,-948,-68,0
sub13,1,-29,216,a
sub13,1,296,453,c
sub13,1,502,701,b
sub13,1,757,920,c
sub13,1,978,1204,a
sub13,1,1270,1542,c
sub13,1,1603,2048,a
sub13,1,2125,2279,c
sub13,19,-1878,-1229,0
sub13,19,-1202,-754,0
sub13,19,-714,-6,a
sub13,19,29,69,a
sub13,19,87,250,a
sub13,19,307,505,b
sub13,19,570,850,c
sub13,19,915,1115,a
sub13,19,1173,1290,b
sub13,53,-1876,-566,0
sub13,53,-537,-196,0
sub13,53,-174,-42,b
sub13,53,-17,223,b
sub13,53,288,455,c
sub13,53,508,885,a
sub13,53,958,1161,b
sub13,53,1221,1449,c
sub13,53,1526,1793,a
sub13,53,1868,1949,b
sub13,12,-1871,-717,0
sub13,12,-683,-190,0
sub13,12,-163,-31,0
sub13,12,1,180,c
sub13,12,235,539,b
sub13,12,586,747,b
sub13,12,789,962,a
sub13,12,1005,1199,a
sub13,12,1267,1456,b
sub13,12,1512,1689,c
sub13,12,1732,1962,b
sub13,20,-1872,-561,0
sub13,20,-539,-52,0
sub13,20,-17,9,a
sub13,20,20,64,a
sub13,20,198,297,a
sub13,20,349,578,c
sub13,20,637,732,b
sub13,20,770,1020,b
sub13,20,1184,1409,a
sub13,14,-1873,-1263,0
sub13,14,-1254,-799,0
sub13,14,-784,-10,0
sub13,14,54,318,a
sub13,14,394,538,c
sub13,14,593,854,b
sub13,14,937,1176,a
sub13,14,1236,1544,b
sub13,14,1586,1773,c
sub13,39,-1873,-1030,0
sub13,39,-994,-63,b
sub13,39,-36,302,b
sub13,39,369,579,a
sub13,39,634,783,c
sub13,39,842,968,b
sub13,39,990,1137,b
sub13,39,1195,1339,c
sub13,39,1387,1572,a
sub13,39,1626,1726,c
sub13,54,-1876,-1153,0
sub13,54,-1145,-784,0
sub13,54,-647,-534,0
sub13,54,-391,-33,c
sub13,54,-15,200,c
sub13,54,280,460,a
sub13,54,511,971,b
sub13,54,1041,1561,a
sub13,3,-1874,-1037,0
sub13,3,-1021,-736,0
sub13,3,-712,-463,0
sub13,3,-439,-221,b
sub13,3,-194,-48,b
sub13,3,-29,5,b
sub13,3,19,260,b
sub13,3,325,476,a
sub13,3,530,974,c
sub13,3,999,1158,c
sub13,3,1206,1302,a
sub13,7,-1869,-1201,0
sub13,7,-1191,-60,0
sub13,7,-13,246,b
sub13,7,287,408,0
sub13,7,441,607,a
sub13,7,667,765,c
sub13,7,789,900,c
sub13,7,964,1176,b
sub13,7,1233,1461,a
sub13,7,1519,1714,b
sub13,32,-1875,-1485,0
sub13,32,-1352,-1240,0
sub13,32,-1085,-762,0
sub13,32,-730,-67,a
sub13,32,-35,186,a
sub13,32,242,488,c
sub13,32,517,628,c
sub13,32,689,910,b
sub13,32,967,1248,a
sub13,32,1300,1498,c
sub13,32,1553,1772,b
sub13,18,-1877,-879,0
sub13,18,-855,35,0
sub13,18,80,376,c
sub13,18,444,569,b
sub13,18,587,704,b
sub13,18,758,964,a
sub13,18,1023,1257,c
sub13,18,1317,1347,b
sub13,18,1385,1609,b
sub13,18,1680,1803,c
sub13,18,1821,1979,c
sub13,18,2043,2091,a
sub13,2,-1874,-1025,0
sub13,2,-998,-577,0
sub13,2,-553,-266,a
sub13,2,-243,-88,a
sub13,2,-68,313,a
sub13,2,385,578,c
sub13,2,629,1160,b
sub13,50,-1876,-1218,0
sub13,50,-1211,-1033,0
sub13,50,-1007,-49,a
sub13,50,-23,218,a
sub13,50,289,501,c
sub13,50,561,894,b
sub13,50,1036,1149,0
sub13,13,-1871,-1246,0
sub13,13,-1225,-307,0
sub13,13,-264,-56,a
sub13,13,-29,373,a
sub13,13,439,681,c
sub13,13,732,969,b
sub13,13,1030,1257,a
sub13,13,1304,1490,0
sub13,13,1544,1717,c
sub13,13,1770,2091,b
sub13,36,-1873,-356,0
sub13,36,-329,-56,0
sub13,36,-13,158,c
sub13,36,211,395,b
sub13,36,461,560,a
sub13,36,583,823,a
sub13,36,879,1138,c
sub13,36,1204,1302,b
sub13,27,-1875,-831,0
sub13,27,-677,-568,b
sub13,27,-406,-51,0
sub13,27,24,233,b
sub13,27,310,486,a
sub13,27,539,1023,c
sub13,27,1094,1246,b
sub13,27,1268,1419,b
sub13,11,-1868,-1319,0
sub13,11,-1162,-827,0
sub13,11,-649,-551,0
sub13,11,-359,-58,0
sub13,11,-25,23,c
sub13,11,48,216,c
sub13,11,268,481,b
sub13,11,545,823,a
sub13,11,903,1030,b
sub13,11,1087,1282,c
sub13,41,-1873,-1326,0
sub13,41,-1300,-1075,0
sub13,41,-1050,-66,b
sub13,41,-35,157,b
sub13,41,229,380,c
sub13,41,432,1137,a
sub13,43,-1877,-1269,0
sub13,43,-1105,-1025,0
sub13,43,-827,-690,0
sub13,43,-511,-35,0
sub13,43,6,176,a
sub13,43,227,461,b
sub13,43,524,628,c
sub13,43,650,820,c
sub13,43,885,1080,a
sub13,43,1146,1390,b
sub13,44,-1874,-1368,0
sub13,44,-1175,-1049,0
sub13,44,-864,-609,0
sub13,44,-585,-54,0
sub13,44,-17,198,a
sub13,44,259,520,c
sub13,44,587,686,b
sub13,44,710,873,b
sub13,44,940,1170,a
sub13,44,1225,1493,c
sub13,44,1568,1666,b
sub13,44,1691,1879,b
sub13,17,-1873,-1367,0
sub13,17,-1353,-807,0
sub13,17,-793,-535,0
sub13,17,-499,-61,b
sub13,17,-33,195,b
sub13,17,272,438,c
sub13,17,493,1384,a
sub13,21,-1872,-650,0
sub13,21,-614,-259,0
sub13,21,-234,-43,0
sub13,21,-5,200,b
sub13,21,245,440,a
sub13,21,510,814,c
sub13,21,875,1160,a
sub13,21,1252,1393,b
sub13,51,-1870,-1728,0
sub13,51,-1716,-1029,0
sub13,51,-1000,-445,b
sub13,51,-434,-139,b
sub13,51,-130,11,b
sub13,51,31,75,b
sub13,51,115,196,b
sub13,51,211,331,b
sub13,51,399,566,a
sub13,51,619,1187,c
sub13,10,-1867,-1366,0
sub13,10,-1331,-1050,0
sub13,10,-912,-802,0
sub13,10,-622,-545,0
sub13,10,-375,-166,0
sub13,10,-120,-16,0
sub13,10,23,183,c
sub13,10,237,474,a
sub13,10,536,664,b
sub13,10,688,868,b
sub13,10,925,1055,a
sub13,10,1077,1169,a
sub13,10,1223,1617,c
sub13,10,1677,1827,a
sub13,10,1875,2138,b
sub13,5,-1868,-1330,0
sub13,5,-1304,-546,b
sub13,5,-523,-68,b
sub13,5,-43,214,b
sub13,5,295,469,a
sub13,5,525,744,c
sub13,5,797,1160,a
sub13,25,-1869,-1415,0
sub13,25,-1234,-1108,0
sub13,25,-914,-773,a
sub13,25,-596,-299,a
sub13,25,-277,-43,0
sub13,25,12,170,a
sub13,25,180,347,a
sub13,25,410,573,b
